Mod:Item:MetaData, Localized Name
tconstruct:hand_guard:0, Stone Hand Guard
tconstruct:hand_guard:0, Flint Hand Guard
tconstruct:hand_guard:0, Cactus Hand Guard
tconstruct:hand_guard:0, Bone Hand Guard
tconstruct:hand_guard:0, Obsidian Hand Guard
tconstruct:hand_guard:0, Prismarine Hand Guard
tconstruct:hand_guard:0, End Hand Guard
tconstruct:hand_guard:0, Paper Hand Guard
tconstruct:hand_guard:0, Sponge Hand Guard
tconstruct:hand_guard:0, Firewood Hand Guard
tconstruct:hand_guard:0, Iron Hand Guard
tconstruct:hand_guard:0, Pig Iron Hand Guard
tconstruct:hand_guard:0, Knightslime Hand Guard
tconstruct:hand_guard:0, Slime Hand Guard
tconstruct:hand_guard:0, Slime Hand Guard
tconstruct:hand_guard:0, Magma Slime Hand Guard
tconstruct:hand_guard:0, Netherrack Hand Guard
tconstruct:hand_guard:0, Cobalt Hand Guard
tconstruct:hand_guard:0, Ardite Hand Guard
tconstruct:hand_guard:0, Manyullyn Hand Guard
tconstruct:hand_guard:0, Copper Hand Guard
tconstruct:hand_guard:0, Bronze Hand Guard
tconstruct:hand_guard:0, Lead Hand Guard
tconstruct:hand_guard:0, Silver Hand Guard
tconstruct:hand_guard:0, Electrum Hand Guard
tconstruct:hand_guard:0, Steel Hand Guard
tconstruct:hand_guard:0, Magical Wooden Hand Guard
tconstruct:hand_guard:0, Evil Infused Hand Guard
tconstruct:hand_guard:0, Enchanted Hand Guard
tconstruct:hand_guard:0, Demonic Hand Guard
tconstruct:hand_guard:0, Aluminium Hand Guard
tconstruct:hand_guard:0, Chrome Hand Guard
tconstruct:hand_guard:0, Iridium Hand Guard
tconstruct:hand_guard:0, Manganese Hand Guard
tconstruct:hand_guard:0, Molybdenum Hand Guard
tconstruct:hand_guard:0, Neodymium Hand Guard
tconstruct:hand_guard:0, Darmstadtium Hand Guard
tconstruct:hand_guard:0, Osmium Hand Guard
tconstruct:hand_guard:0, Palladium Hand Guard
tconstruct:hand_guard:0, Thorium Hand Guard
tconstruct:hand_guard:0, Titanium Hand Guard
tconstruct:hand_guard:0, Tungsten Hand Guard
tconstruct:hand_guard:0, Uranium Hand Guard
tconstruct:hand_guard:0, Uranium-235 Hand Guard
tconstruct:hand_guard:0, Brass Hand Guard
tconstruct:hand_guard:0, Invar Hand Guard
tconstruct:hand_guard:0, Magnalium Hand Guard
tconstruct:hand_guard:0, Stainless Steel Hand Guard
tconstruct:hand_guard:0, Ultimet Hand Guard
tconstruct:hand_guard:0, Wrought Iron Hand Guard
tconstruct:hand_guard:0, Osmiridium Hand Guard
tconstruct:hand_guard:0, Sterling Silver Hand Guard
tconstruct:hand_guard:0, Rose Gold Hand Guard
tconstruct:hand_guard:0, Black Bronze Hand Guard
tconstruct:hand_guard:0, Bismuth Bronze Hand Guard
tconstruct:hand_guard:0, Black Steel Hand Guard
tconstruct:hand_guard:0, Red Steel Hand Guard
tconstruct:hand_guard:0, Blue Steel Hand Guard
tconstruct:hand_guard:0, Damascus Steel Hand Guard
tconstruct:hand_guard:0, Tungstensteel Hand Guard
tconstruct:hand_guard:0, Cobalt Brass Hand Guard
tconstruct:hand_guard:0, Tungsten Carbide Hand Guard
tconstruct:hand_guard:0, Vanadiumsteel Hand Guard
tconstruct:hand_guard:0, HSS-G Hand Guard
tconstruct:hand_guard:0, HSS-E Hand Guard
tconstruct:hand_guard:0, HSS-S Hand Guard
tconstruct:hand_guard:0, Naquadah Hand Guard
tconstruct:hand_guard:0, Naquadah Alloy Hand Guard
tconstruct:hand_guard:0, Enriched Naquadah Hand Guard
tconstruct:hand_guard:0, Tritanium Hand Guard
tconstruct:hand_guard:0, Duranium Hand Guard
tconstruct:hand_guard:0, material.rhodium_plated_palladium.name Hand Guard
tconstruct:hand_guard:0, material.enderium.name Hand Guard
tconstruct:hand_guard:0, Neutronium Hand Guard
tconstruct:hand_guard:0, Blue Topaz Hand Guard
tconstruct:hand_guard:0, Diamond Hand Guard
tconstruct:hand_guard:0, Emerald Hand Guard
tconstruct:hand_guard:0, Green Sapphire Hand Guard
tconstruct:hand_guard:0, Ruby Hand Guard
tconstruct:hand_guard:0, Sapphire Hand Guard
tconstruct:hand_guard:0, Tanzanite Hand Guard
tconstruct:hand_guard:0, Topaz Hand Guard
tconstruct:hand_guard:0, Olivine Hand Guard
tconstruct:hand_guard:0, Opal Hand Guard
tconstruct:hand_guard:0, Amethyst Hand Guard
tconstruct:hand_guard:0, Red Garnet Hand Guard
tconstruct:hand_guard:0, Yellow Garnet Hand Guard
tconstruct:hand_guard:0, Vinteum Hand Guard
tconstruct:hand_guard:0, Boron Hand Guard
tconstruct:hand_guard:0, Tough Alloy Hand Guard
tconstruct:hand_guard:0, Hard Carbon Hand Guard
tconstruct:hand_guard:0, Boron Nitride Hand Guard
tconstruct:hand_guard:0, Magnesium Hand Guard
tconstruct:hand_guard:0, Chocolate Hand Guard
tconstruct:hand_guard:0, Plastic Hand Guard
tconstruct:hand_guard:0, Pink Slime Hand Guard
tconstruct:hand_guard:0, Reinforced Pink Slime Hand Guard
tconstruct:cross_guard:0, Electrical Cross Guard
tconstruct:cross_guard:0, Energetic Cross Guard
tconstruct:cross_guard:0, Vibrant Cross Guard
tconstruct:cross_guard:0, Red Cross Guard
tconstruct:cross_guard:0, Conductive Cross Guard
tconstruct:cross_guard:0, Pulsating Cross Guard
tconstruct:cross_guard:0, Dark Cross Guard
tconstruct:cross_guard:0, Souled Cross Guard
tconstruct:cross_guard:0, Cross Guard of the End
tconstruct:cross_guard:0, Fake-Iron Cross Guard
tconstruct:cross_guard:0, Wooden Cross Guard
tconstruct:cross_guard:0, Stone Cross Guard
tconstruct:cross_guard:0, Flint Cross Guard
tconstruct:cross_guard:0, Cactus Cross Guard
tconstruct:cross_guard:0, Bone Cross Guard
tconstruct:cross_guard:0, Obsidian Cross Guard
tconstruct:cross_guard:0, Prismarine Cross Guard
tconstruct:cross_guard:0, End Cross Guard
tconstruct:cross_guard:0, Paper Cross Guard
tconstruct:cross_guard:0, Sponge Cross Guard
tconstruct:cross_guard:0, Firewood Cross Guard
tconstruct:cross_guard:0, Iron Cross Guard
tconstruct:cross_guard:0, Pig Iron Cross Guard
tconstruct:cross_guard:0, Knightslime Cross Guard
tconstruct:cross_guard:0, Slime Cross Guard
tconstruct:cross_guard:0, Slime Cross Guard
tconstruct:cross_guard:0, Magma Slime Cross Guard
tconstruct:cross_guard:0, Netherrack Cross Guard
tconstruct:cross_guard:0, Cobalt Cross Guard
tconstruct:cross_guard:0, Ardite Cross Guard
tconstruct:cross_guard:0, Manyullyn Cross Guard
tconstruct:cross_guard:0, Copper Cross Guard
tconstruct:cross_guard:0, Bronze Cross Guard
tconstruct:cross_guard:0, Lead Cross Guard
tconstruct:cross_guard:0, Silver Cross Guard
tconstruct:cross_guard:0, Electrum Cross Guard
tconstruct:cross_guard:0, Steel Cross Guard
tconstruct:cross_guard:0, Magical Wooden Cross Guard
tconstruct:cross_guard:0, Evil Infused Cross Guard
tconstruct:cross_guard:0, Enchanted Cross Guard
tconstruct:cross_guard:0, Demonic Cross Guard
tconstruct:cross_guard:0, Aluminium Cross Guard
tconstruct:cross_guard:0, Chrome Cross Guard
tconstruct:cross_guard:0, Iridium Cross Guard
tconstruct:cross_guard:0, Manganese Cross Guard
tconstruct:cross_guard:0, Molybdenum Cross Guard
tconstruct:cross_guard:0, Neodymium Cross Guard
tconstruct:cross_guard:0, Darmstadtium Cross Guard
tconstruct:cross_guard:0, Osmium Cross Guard
tconstruct:cross_guard:0, Palladium Cross Guard
tconstruct:cross_guard:0, Thorium Cross Guard
tconstruct:cross_guard:0, Titanium Cross Guard
tconstruct:cross_guard:0, Tungsten Cross Guard
tconstruct:cross_guard:0, Uranium Cross Guard
tconstruct:cross_guard:0, Uranium-235 Cross Guard
tconstruct:cross_guard:0, Brass Cross Guard
tconstruct:cross_guard:0, Invar Cross Guard
tconstruct:cross_guard:0, Magnalium Cross Guard
tconstruct:cross_guard:0, Stainless Steel Cross Guard
tconstruct:cross_guard:0, Ultimet Cross Guard
tconstruct:cross_guard:0, Wrought Iron Cross Guard
tconstruct:cross_guard:0, Osmiridium Cross Guard
tconstruct:cross_guard:0, Sterling Silver Cross Guard
tconstruct:cross_guard:0, Rose Gold Cross Guard
tconstruct:cross_guard:0, Black Bronze Cross Guard
tconstruct:cross_guard:0, Bismuth Bronze Cross Guard
tconstruct:cross_guard:0, Black Steel Cross Guard
tconstruct:cross_guard:0, Red Steel Cross Guard
tconstruct:cross_guard:0, Blue Steel Cross Guard
tconstruct:cross_guard:0, Damascus Steel Cross Guard
tconstruct:cross_guard:0, Tungstensteel Cross Guard
tconstruct:cross_guard:0, Cobalt Brass Cross Guard
tconstruct:cross_guard:0, Tungsten Carbide Cross Guard
tconstruct:cross_guard:0, Vanadiumsteel Cross Guard
tconstruct:cross_guard:0, HSS-G Cross Guard
tconstruct:cross_guard:0, HSS-E Cross Guard
tconstruct:cross_guard:0, HSS-S Cross Guard
tconstruct:cross_guard:0, Naquadah Cross Guard
tconstruct:cross_guard:0, Naquadah Alloy Cross Guard
tconstruct:cross_guard:0, Enriched Naquadah Cross Guard
tconstruct:cross_guard:0, Tritanium Cross Guard
tconstruct:cross_guard:0, Duranium Cross Guard
tconstruct:cross_guard:0, material.rhodium_plated_palladium.name Cross Guard
tconstruct:cross_guard:0, material.enderium.name Cross Guard
tconstruct:cross_guard:0, Neutronium Cross Guard
tconstruct:cross_guard:0, Blue Topaz Cross Guard
tconstruct:cross_guard:0, Diamond Cross Guard
tconstruct:cross_guard:0, Emerald Cross Guard
tconstruct:cross_guard:0, Green Sapphire Cross Guard
tconstruct:cross_guard:0, Ruby Cross Guard
tconstruct:cross_guard:0, Sapphire Cross Guard
tconstruct:cross_guard:0, Tanzanite Cross Guard
tconstruct:cross_guard:0, Topaz Cross Guard
tconstruct:cross_guard:0, Olivine Cross Guard
tconstruct:cross_guard:0, Opal Cross Guard
tconstruct:cross_guard:0, Amethyst Cross Guard
tconstruct:cross_guard:0, Red Garnet Cross Guard
tconstruct:cross_guard:0, Yellow Garnet Cross Guard
tconstruct:cross_guard:0, Vinteum Cross Guard
tconstruct:cross_guard:0, Boron Cross Guard
tconstruct:cross_guard:0, Tough Alloy Cross Guard
tconstruct:cross_guard:0, Hard Carbon Cross Guard
tconstruct:cross_guard:0, Boron Nitride Cross Guard
tconstruct:cross_guard:0, Magnesium Cross Guard
tconstruct:cross_guard:0, Chocolate Cross Guard
tconstruct:cross_guard:0, Plastic Cross Guard
tconstruct:cross_guard:0, Pink Slime Cross Guard
tconstruct:cross_guard:0, Reinforced Pink Slime Cross Guard
tconstruct:large_plate:0, Electrical Large Plate
tconstruct:large_plate:0, Energetic Large Plate
tconstruct:large_plate:0, Vibrant Large Plate
tconstruct:large_plate:0, Red Large Plate
tconstruct:large_plate:0, Conductive Large Plate
tconstruct:large_plate:0, Pulsating Large Plate
tconstruct:large_plate:0, Dark Large Plate
tconstruct:large_plate:0, Souled Large Plate
tconstruct:large_plate:0, Large Plate of the End
tconstruct:large_plate:0, Fake-Iron Large Plate
tconstruct:large_plate:0, Wooden Large Plate
tconstruct:large_plate:0, Stone Large Plate
tconstruct:large_plate:0, Flint Large Plate
tconstruct:large_plate:0, Cactus Large Plate
tconstruct:large_plate:0, Bone Large Plate
tconstruct:large_plate:0, Obsidian Large Plate
tconstruct:large_plate:0, Prismarine Large Plate
tconstruct:large_plate:0, End Large Plate
tconstruct:large_plate:0, Paper Large Plate
tconstruct:large_plate:0, Sponge Large Plate
tconstruct:large_plate:0, Firewood Large Plate
tconstruct:large_plate:0, Iron Large Plate
tconstruct:large_plate:0, Pig Iron Large Plate
tconstruct:large_plate:0, Knightslime Large Plate
tconstruct:large_plate:0, Slime Large Plate
tconstruct:large_plate:0, Slime Large Plate
tconstruct:large_plate:0, Magma Slime Large Plate
tconstruct:large_plate:0, Netherrack Large Plate
tconstruct:large_plate:0, Cobalt Large Plate
tconstruct:large_plate:0, Ardite Large Plate
tconstruct:large_plate:0, Manyullyn Large Plate
tconstruct:large_plate:0, Copper Large Plate
tconstruct:large_plate:0, Bronze Large Plate
tconstruct:large_plate:0, Lead Large Plate
tconstruct:large_plate:0, Silver Large Plate
tconstruct:large_plate:0, Electrum Large Plate
tconstruct:large_plate:0, Steel Large Plate
tconstruct:large_plate:0, Magical Wooden Large Plate
tconstruct:large_plate:0, Evil Infused Large Plate
tconstruct:large_plate:0, Enchanted Large Plate
tconstruct:large_plate:0, Demonic Large Plate
tconstruct:large_plate:0, Aluminium Large Plate
tconstruct:large_plate:0, Chrome Large Plate
tconstruct:large_plate:0, Iridium Large Plate
tconstruct:large_plate:0, Manganese Large Plate
tconstruct:large_plate:0, Molybdenum Large Plate
tconstruct:large_plate:0, Neodymium Large Plate
tconstruct:large_plate:0, Darmstadtium Large Plate
tconstruct:large_plate:0, Osmium Large Plate
tconstruct:large_plate:0, Palladium Large Plate
tconstruct:large_plate:0, Thorium Large Plate
tconstruct:large_plate:0, Titanium Large Plate
tconstruct:large_plate:0, Tungsten Large Plate
tconstruct:large_plate:0, Uranium Large Plate
tconstruct:large_plate:0, Uranium-235 Large Plate
tconstruct:large_plate:0, Brass Large Plate
tconstruct:large_plate:0, Invar Large Plate
tconstruct:large_plate:0, Magnalium Large Plate
tconstruct:large_plate:0, Stainless Steel Large Plate
tconstruct:large_plate:0, Ultimet Large Plate
tconstruct:large_plate:0, Wrought Iron Large Plate
tconstruct:large_plate:0, Osmiridium Large Plate
tconstruct:large_plate:0, Sterling Silver Large Plate
tconstruct:large_plate:0, Rose Gold Large Plate
tconstruct:large_plate:0, Black Bronze Large Plate
tconstruct:large_plate:0, Bismuth Bronze Large Plate
tconstruct:large_plate:0, Black Steel Large Plate
tconstruct:large_plate:0, Red Steel Large Plate
tconstruct:large_plate:0, Blue Steel Large Plate
tconstruct:large_plate:0, Damascus Steel Large Plate
tconstruct:large_plate:0, Tungstensteel Large Plate
tconstruct:large_plate:0, Cobalt Brass Large Plate
tconstruct:large_plate:0, Tungsten Carbide Large Plate
tconstruct:large_plate:0, Vanadiumsteel Large Plate
tconstruct:large_plate:0, HSS-G Large Plate
tconstruct:large_plate:0, HSS-E Large Plate
tconstruct:large_plate:0, HSS-S Large Plate
tconstruct:large_plate:0, Naquadah Large Plate
tconstruct:large_plate:0, Naquadah Alloy Large Plate
tconstruct:large_plate:0, Enriched Naquadah Large Plate
tconstruct:large_plate:0, Tritanium Large Plate
tconstruct:large_plate:0, Duranium Large Plate
tconstruct:large_plate:0, material.rhodium_plated_palladium.name Large Plate
tconstruct:large_plate:0, material.enderium.name Large Plate
tconstruct:large_plate:0, Neutronium Large Plate
tconstruct:large_plate:0, Blue Topaz Large Plate
tconstruct:large_plate:0, Diamond Large Plate
tconstruct:large_plate:0, Emerald Large Plate
tconstruct:large_plate:0, Green Sapphire Large Plate
tconstruct:large_plate:0, Ruby Large Plate
tconstruct:large_plate:0, Sapphire Large Plate
tconstruct:large_plate:0, Tanzanite Large Plate
tconstruct:large_plate:0, Topaz Large Plate
tconstruct:large_plate:0, Olivine Large Plate
tconstruct:large_plate:0, Opal Large Plate
tconstruct:large_plate:0, Amethyst Large Plate
tconstruct:large_plate:0, Red Garnet Large Plate
tconstruct:large_plate:0, Yellow Garnet Large Plate
tconstruct:large_plate:0, Vinteum Large Plate
tconstruct:large_plate:0, Boron Large Plate
tconstruct:large_plate:0, Tough Alloy Large Plate
tconstruct:large_plate:0, Hard Carbon Large Plate
tconstruct:large_plate:0, Boron Nitride Large Plate
tconstruct:large_plate:0, Magnesium Large Plate
tconstruct:large_plate:0, Chocolate Large Plate
tconstruct:large_plate:0, Plastic Large Plate
tconstruct:large_plate:0, Pink Slime Large Plate
tconstruct:large_plate:0, Reinforced Pink Slime Large Plate
tconstruct:knife_blade:0, Electrical Knife Blade
tconstruct:knife_blade:0, Energetic Knife Blade
tconstruct:knife_blade:0, Vibrant Knife Blade
tconstruct:knife_blade:0, Red Knife Blade
tconstruct:knife_blade:0, Conductive Knife Blade
tconstruct:knife_blade:0, Pulsating Knife Blade
tconstruct:knife_blade:0, Dark Knife Blade
tconstruct:knife_blade:0, Souled Knife Blade
tconstruct:knife_blade:0, Knife Blade of the End
tconstruct:knife_blade:0, Fake-Iron Knife Blade
tconstruct:knife_blade:0, Wooden Knife Blade
tconstruct:knife_blade:0, Stone Knife Blade
tconstruct:knife_blade:0, Flint Knife Blade
tconstruct:knife_blade:0, Cactus Knife Blade
tconstruct:knife_blade:0, Bone Knife Blade
tconstruct:knife_blade:0, Obsidian Knife Blade
tconstruct:knife_blade:0, Prismarine Knife Blade
tconstruct:knife_blade:0, End Knife Blade
tconstruct:knife_blade:0, Paper Knife Blade
tconstruct:knife_blade:0, Sponge Knife Blade
tconstruct:knife_blade:0, Firewood Knife Blade
tconstruct:knife_blade:0, Iron Knife Blade
tconstruct:knife_blade:0, Pig Iron Knife Blade
tconstruct:knife_blade:0, Knightslime Knife Blade
tconstruct:knife_blade:0, Slime Knife Blade
tconstruct:knife_blade:0, Slime Knife Blade
tconstruct:knife_blade:0, Magma Slime Knife Blade
tconstruct:knife_blade:0, Netherrack Knife Blade
tconstruct:knife_blade:0, Cobalt Knife Blade
tconstruct:knife_blade:0, Ardite Knife Blade
tconstruct:knife_blade:0, Manyullyn Knife Blade
tconstruct:knife_blade:0, Copper Knife Blade
tconstruct:knife_blade:0, Bronze Knife Blade
tconstruct:knife_blade:0, Lead Knife Blade
tconstruct:knife_blade:0, Silver Knife Blade
tconstruct:knife_blade:0, Electrum Knife Blade
tconstruct:knife_blade:0, Steel Knife Blade
tconstruct:knife_blade:0, Magical Wooden Knife Blade
tconstruct:knife_blade:0, Evil Infused Knife Blade
tconstruct:knife_blade:0, Enchanted Knife Blade
tconstruct:knife_blade:0, Demonic Knife Blade
tconstruct:knife_blade:0, Aluminium Knife Blade
tconstruct:knife_blade:0, Chrome Knife Blade
tconstruct:knife_blade:0, Iridium Knife Blade
tconstruct:knife_blade:0, Manganese Knife Blade
tconstruct:knife_blade:0, Molybdenum Knife Blade
tconstruct:knife_blade:0, Neodymium Knife Blade
tconstruct:knife_blade:0, Darmstadtium Knife Blade
tconstruct:knife_blade:0, Osmium Knife Blade
tconstruct:knife_blade:0, Palladium Knife Blade
tconstruct:knife_blade:0, Thorium Knife Blade
tconstruct:knife_blade:0, Titanium Knife Blade
tconstruct:knife_blade:0, Tungsten Knife Blade
tconstruct:knife_blade:0, Uranium Knife Blade
tconstruct:knife_blade:0, Uranium-235 Knife Blade
tconstruct:knife_blade:0, Brass Knife Blade
tconstruct:knife_blade:0, Invar Knife Blade
tconstruct:knife_blade:0, Magnalium Knife Blade
tconstruct:knife_blade:0, Stainless Steel Knife Blade
tconstruct:knife_blade:0, Ultimet Knife Blade
tconstruct:knife_blade:0, Wrought Iron Knife Blade
tconstruct:knife_blade:0, Osmiridium Knife Blade
tconstruct:knife_blade:0, Sterling Silver Knife Blade
tconstruct:knife_blade:0, Rose Gold Knife Blade
tconstruct:knife_blade:0, Black Bronze Knife Blade
tconstruct:knife_blade:0, Bismuth Bronze Knife Blade
tconstruct:knife_blade:0, Black Steel Knife Blade
tconstruct:knife_blade:0, Red Steel Knife Blade
tconstruct:knife_blade:0, Blue Steel Knife Blade
tconstruct:knife_blade:0, Damascus Steel Knife Blade
tconstruct:knife_blade:0, Tungstensteel Knife Blade
tconstruct:knife_blade:0, Cobalt Brass Knife Blade
tconstruct:knife_blade:0, Tungsten Carbide Knife Blade
tconstruct:knife_blade:0, Vanadiumsteel Knife Blade
tconstruct:knife_blade:0, HSS-G Knife Blade
tconstruct:knife_blade:0, HSS-E Knife Blade
tconstruct:knife_blade:0, HSS-S Knife Blade
tconstruct:knife_blade:0, Naquadah Knife Blade
tconstruct:knife_blade:0, Naquadah Alloy Knife Blade
tconstruct:knife_blade:0, Enriched Naquadah Knife Blade
tconstruct:knife_blade:0, Tritanium Knife Blade
tconstruct:knife_blade:0, Duranium Knife Blade
tconstruct:knife_blade:0, material.rhodium_plated_palladium.name Knife Blade
tconstruct:knife_blade:0, material.enderium.name Knife Blade
tconstruct:knife_blade:0, Neutronium Knife Blade
tconstruct:knife_blade:0, Blue Topaz Knife Blade
tconstruct:knife_blade:0, Diamond Knife Blade
tconstruct:knife_blade:0, Emerald Knife Blade
tconstruct:knife_blade:0, Green Sapphire Knife Blade
tconstruct:knife_blade:0, Ruby Knife Blade
tconstruct:knife_blade:0, Sapphire Knife Blade
tconstruct:knife_blade:0, Tanzanite Knife Blade
tconstruct:knife_blade:0, Topaz Knife Blade
tconstruct:knife_blade:0, Olivine Knife Blade
tconstruct:knife_blade:0, Opal Knife Blade
tconstruct:knife_blade:0, Amethyst Knife Blade
tconstruct:knife_blade:0, Red Garnet Knife Blade
tconstruct:knife_blade:0, Yellow Garnet Knife Blade
tconstruct:knife_blade:0, Vinteum Knife Blade
tconstruct:knife_blade:0, Boron Knife Blade
tconstruct:knife_blade:0, Tough Alloy Knife Blade
tconstruct:knife_blade:0, Hard Carbon Knife Blade
tconstruct:knife_blade:0, Boron Nitride Knife Blade
tconstruct:knife_blade:0, Magnesium Knife Blade
tconstruct:knife_blade:0, Chocolate Knife Blade
tconstruct:knife_blade:0, Plastic Knife Blade
tconstruct:knife_blade:0, Pink Slime Knife Blade
tconstruct:knife_blade:0, Reinforced Pink Slime Knife Blade
tconstruct:bow_limb:0, Electrical Bowlimb
tconstruct:bow_limb:0, Energetic Bowlimb
tconstruct:bow_limb:0, Vibrant Bowlimb
tconstruct:bow_limb:0, Red Bowlimb
tconstruct:bow_limb:0, Conductive Bowlimb
tconstruct:bow_limb:0, Pulsating Bowlimb
tconstruct:bow_limb:0, Dark Bowlimb
tconstruct:bow_limb:0, Souled Bowlimb
tconstruct:bow_limb:0, Bowlimb of the End
tconstruct:bow_limb:0, Fake-Iron Bowlimb
tconstruct:bow_limb:0, Wooden Bowlimb
tconstruct:bow_limb:0, Stone Bowlimb
tconstruct:bow_limb:0, Flint Bowlimb
tconstruct:bow_limb:0, Cactus Bowlimb
tconstruct:bow_limb:0, Bone Bowlimb
tconstruct:bow_limb:0, Obsidian Bowlimb
tconstruct:bow_limb:0, Prismarine Bowlimb
tconstruct:bow_limb:0, End Bowlimb
tconstruct:bow_limb:0, Paper Bowlimb
tconstruct:bow_limb:0, Sponge Bowlimb
tconstruct:bow_limb:0, Firewood Bowlimb
tconstruct:bow_limb:0, Iron Bowlimb
tconstruct:bow_limb:0, Pig Iron Bowlimb
tconstruct:bow_limb:0, Knightslime Bowlimb
tconstruct:bow_limb:0, Slime Bowlimb
tconstruct:bow_limb:0, Slime Bowlimb
tconstruct:bow_limb:0, Magma Slime Bowlimb
tconstruct:bow_limb:0, Netherrack Bowlimb
tconstruct:bow_limb:0, Cobalt Bowlimb
tconstruct:bow_limb:0, Ardite Bowlimb
tconstruct:bow_limb:0, Manyullyn Bowlimb
tconstruct:bow_limb:0, Copper Bowlimb
tconstruct:bow_limb:0, Bronze Bowlimb
tconstruct:bow_limb:0, Lead Bowlimb
tconstruct:bow_limb:0, Silver Bowlimb
tconstruct:bow_limb:0, Electrum Bowlimb
tconstruct:bow_limb:0, Steel Bowlimb
tconstruct:bow_limb:0, Magical Wooden Bowlimb
tconstruct:bow_limb:0, Demonic Bowlimb
tconstruct:bow_limb:0, Boron Bowlimb
tconstruct:bow_limb:0, Tough Alloy Bowlimb
tconstruct:bow_limb:0, Hard Carbon Bowlimb
tconstruct:bow_limb:0, Boron Nitride Bowlimb
tconstruct:bow_limb:0, Magnesium Bowlimb
tconstruct:bow_limb:0, Chocolate Bowlimb
tconstruct:bow_limb:0, Plastic Bowlimb
tconstruct:bow_limb:0, Pink Slime Bowlimb
tconstruct:bow_limb:0, Reinforced Pink Slime Bowlimb
tconstruct:bow_string:0, Souled Bowstring
tconstruct:bow_string:0, String Bowstring
tconstruct:bow_string:0, Slimevine Bowstring
tconstruct:bow_string:0, Slimevine Bowstring
tconstruct:bow_string:0, Vines Bowstring
tconstruct:arrow_head:0, Electrical Arrow Head
tconstruct:arrow_head:0, Energetic Arrow Head
tconstruct:arrow_head:0, Vibrant Arrow Head
tconstruct:arrow_head:0, Red Arrow Head
tconstruct:arrow_head:0, Conductive Arrow Head
tconstruct:arrow_head:0, Pulsating Arrow Head
tconstruct:arrow_head:0, Dark Arrow Head
tconstruct:arrow_head:0, Souled Arrow Head
tconstruct:arrow_head:0, Arrow Head of the End
tconstruct:arrow_head:0, Fake-Iron Arrow Head
tconstruct:arrow_head:0, Wooden Arrow Head
tconstruct:arrow_head:0, Stone Arrow Head
tconstruct:arrow_head:0, Flint Arrow Head
tconstruct:arrow_head:0, Cactus Arrow Head
tconstruct:arrow_head:0, Bone Arrow Head
tconstruct:arrow_head:0, Obsidian Arrow Head
tconstruct:arrow_head:0, Prismarine Arrow Head
tconstruct:arrow_head:0, End Arrow Head
tconstruct:arrow_head:0, Paper Arrow Head
tconstruct:arrow_head:0, Sponge Arrow Head
tconstruct:arrow_head:0, Firewood Arrow Head
tconstruct:arrow_head:0, Iron Arrow Head
tconstruct:arrow_head:0, Pig Iron Arrow Head
tconstruct:arrow_head:0, Knightslime Arrow Head
tconstruct:arrow_head:0, Slime Arrow Head
tconstruct:arrow_head:0, Slime Arrow Head
tconstruct:arrow_head:0, Magma Slime Arrow Head
tconstruct:arrow_head:0, Netherrack Arrow Head
tconstruct:arrow_head:0, Cobalt Arrow Head
tconstruct:arrow_head:0, Ardite Arrow Head
tconstruct:arrow_head:0, Manyullyn Arrow Head
tconstruct:arrow_head:0, Copper Arrow Head
tconstruct:arrow_head:0, Bronze Arrow Head
tconstruct:arrow_head:0, Lead Arrow Head
tconstruct:arrow_head:0, Silver Arrow Head
tconstruct:arrow_head:0, Electrum Arrow Head
tconstruct:arrow_head:0, Steel Arrow Head
tconstruct:arrow_head:0, Magical Wooden Arrow Head
tconstruct:arrow_head:0, Evil Infused Arrow Head
tconstruct:arrow_head:0, Enchanted Arrow Head
tconstruct:arrow_head:0, Demonic Arrow Head
tconstruct:arrow_head:0, Aluminium Arrow Head
tconstruct:arrow_head:0, Chrome Arrow Head
tconstruct:arrow_head:0, Iridium Arrow Head
tconstruct:arrow_head:0, Manganese Arrow Head
tconstruct:arrow_head:0, Molybdenum Arrow Head
tconstruct:arrow_head:0, Neodymium Arrow Head
tconstruct:arrow_head:0, Darmstadtium Arrow Head
tconstruct:arrow_head:0, Osmium Arrow Head
tconstruct:arrow_head:0, Palladium Arrow Head
tconstruct:arrow_head:0, Thorium Arrow Head
tconstruct:arrow_head:0, Titanium Arrow Head
tconstruct:arrow_head:0, Tungsten Arrow Head
tconstruct:arrow_head:0, Uranium Arrow Head
tconstruct:arrow_head:0, Uranium-235 Arrow Head
tconstruct:arrow_head:0, Brass Arrow Head
tconstruct:arrow_head:0, Invar Arrow Head
tconstruct:arrow_head:0, Magnalium Arrow Head
tconstruct:arrow_head:0, Stainless Steel Arrow Head
tconstruct:arrow_head:0, Ultimet Arrow Head
tconstruct:arrow_head:0, Wrought Iron Arrow Head
tconstruct:arrow_head:0, Osmiridium Arrow Head
tconstruct:arrow_head:0, Sterling Silver Arrow Head
tconstruct:arrow_head:0, Rose Gold Arrow Head
tconstruct:arrow_head:0, Black Bronze Arrow Head
tconstruct:arrow_head:0, Bismuth Bronze Arrow Head
tconstruct:arrow_head:0, Black Steel Arrow Head
tconstruct:arrow_head:0, Red Steel Arrow Head
tconstruct:arrow_head:0, Blue Steel Arrow Head
tconstruct:arrow_head:0, Damascus Steel Arrow Head
tconstruct:arrow_head:0, Tungstensteel Arrow Head
tconstruct:arrow_head:0, Cobalt Brass Arrow Head
